1,2,3,5,6,7,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,31,32,33,34,35,37,39,40,41,42,43,44,45,46,47,49,50,52,53,54,55,56,57,58,59,60,61,62,65,67,68,70,71,72,73,75,76,77,78,79,80,82,83,85,86,87,88,89,91,93,94,95,96,97,98,99,100,101,102,103,104,106,107,108,109,110,111,112,113,114,117,118,119,120,121,122,123,124
190.54,188.17,613.45,664.96,170.42,187.86,469.92,215.67,197.36,192.42,165.14,138.84,169.58,516.7,187.47,191.25,206.72,169.35,202.02,188.49,337.8,577.5,182.75,222.28,146.79,140.58,188.78,190.4,195.64,516.26,629.05,127.76,118.46,128.66,125.43,95.45,103.37,97.4,92.81,208.68,90.2,209.75,87.97,122.49,95.7,115.98,98.49,102.04,119.11,236.93,83.03,209.17,84.03,215.6,86.99,208.84,252.25,161.11,125.32,131.2,99.43,222.5,79.74,131.33,86.59,243.01,96.38,250.18,82.05,102.76,103.63,99.5,276.85,283.39,90.82,105.84,115.32,94.87,93.69,102.71,109.26,108.23,101.34,92.42,104.89,247.86,84.78,100.07,111.41,93.79,92.51,0,0,96.7,229.89,125.07,95.04,0,0,0,0,0,0
183.11,180.83,589.52,639.03,163.78,180.53,451.59,207.26,189.67,184.91,158.7,133.43,162.96,496.55,180.16,183.79,198.66,162.75,194.15,181.14,324.63,554.98,175.62,213.62,141.07,135.1,181.42,182.97,188.01,496.14,604.52,122.78,113.84,123.65,120.54,91.73,99.34,93.6,89.19,200.53,86.68,201.56,84.54,117.71,91.97,111.46,94.65,98.06,114.47,227.69,79.79,201.02,80.75,207.2,83.59,200.7,242.41,154.83,120.43,126.08,95.55,213.83,76.63,126.21,83.21,233.53,92.62,240.43,78.85,98.75,99.59,95.62,266.05,272.34,87.28,101.71,110.82,91.17,90.04,98.7,105,104.01,97.39,88.81,100.8,238.19,81.48,96.17,107.06,90.14,88.91,0,0,92.93,220.93,120.19,91.33,0,0,0,0,0,0
181.71,179.44,585.01,634.13,162.52,179.15,448.14,205.67,188.22,183.5,157.48,132.4,161.72,492.75,178.78,182.39,197.14,161.5,192.66,179.75,322.15,550.72,174.28,211.98,139.99,134.07,180.03,181.57,186.57,492.34,599.89,121.84,112.97,122.7,119.61,91.02,98.58,92.88,88.51,199,86.02,200.02,83.89,116.81,91.27,110.61,93.92,97.31,113.59,225.96,79.18,199.48,80.13,205.6,82.95,199.16,240.56,153.64,119.51,125.12,94.82,212.19,76.04,125.24,82.58,231.74,91.91,238.6,78.25,97.99,98.83,94.89,264.01,270.26,86.61,100.93,109.98,90.47,89.35,97.95,104.2,103.21,96.65,88.13,100.03,236.37,80.85,95.43,106.24,89.45,88.22,0,0,92.22,219.24,119.27,90.63,0,0,0,0,0,0
179.21,176.97,576.97,625.41,160.29,176.68,441.97,202.84,185.63,180.97,155.32,130.58,159.49,485.97,176.32,179.88,194.43,159.28,190.01,177.28,317.71,543.15,171.88,209.06,138.06,132.22,177.55,179.07,184,485.56,591.64,120.16,111.41,121.01,117.97,89.77,97.22,91.6,87.29,196.26,84.83,197.27,82.74,115.2,90.01,109.09,92.63,95.97,112.03,222.85,78.09,196.73,79.03,202.78,81.81,196.42,237.25,151.53,117.87,123.4,93.52,209.27,75,123.52,81.44,228.55,90.64,235.31,77.17,96.64,97.47,93.58,260.37,266.53,85.42,99.54,108.46,89.22,88.12,96.6,102.76,101.79,95.32,86.92,98.66,233.11,79.74,94.12,104.78,88.22,87.01,0,0,90.95,216.23,117.63,89.39,0,0,0,0,0,0
177.73,175.52,572.22,620.26,158.97,175.23,438.33,201.17,184.1,179.48,154.04,129.51,158.18,481.96,174.87,178.4,192.83,157.97,188.45,175.82,315.1,538.68,170.47,207.34,136.93,131.13,176.09,177.6,182.49,481.57,586.77,119.18,110.5,120.01,117,89.03,96.42,90.85,86.58,194.65,84.13,195.64,82.06,114.25,89.27,108.19,91.87,95.18,111.1,221.01,77.45,195.11,78.38,201.11,81.14,194.81,235.3,150.28,116.9,122.38,92.75,207.55,74.38,122.5,80.77,226.68,89.9,233.37,76.54,95.85,96.66,92.81,258.24,264.34,84.72,98.72,107.57,88.49,87.4,95.8,101.92,100.96,94.53,86.21,97.84,231.2,79.08,93.35,103.92,87.49,86.29,0,0,90.2,214.45,116.66,88.65,0,0,0,0,0,0
183.54,181.25,590.91,640.53,164.16,180.96,452.66,207.75,190.12,185.35,159.07,133.74,163.35,497.72,180.58,184.23,199.13,163.13,194.6,181.56,325.4,556.28,176.04,214.12,141.4,135.42,181.85,183.41,188.45,497.31,605.95,123.07,114.11,123.94,120.82,91.94,99.57,93.82,89.4,201.01,86.88,202.03,84.74,117.99,92.19,111.72,94.87,98.29,114.74,228.23,79.98,201.49,80.94,207.68,83.79,201.18,242.99,155.19,120.72,126.38,95.78,214.33,76.81,126.5,83.41,234.08,92.84,241,79.04,98.98,99.82,95.84,266.67,272.98,87.48,101.95,111.09,91.38,90.25,98.93,105.25,104.26,97.62,89.02,101.04,238.75,81.67,96.4,107.31,90.35,89.12,0,0,93.15,221.45,120.48,91.55,0,0,0,0,0,0
195.76,193.32,630.25,683.17,175.09,193,482.79,221.58,202.77,197.69,169.66,142.64,174.22,530.85,192.6,196.49,212.38,173.99,207.56,193.65,347.06,593.31,187.76,228.37,150.81,144.43,193.95,195.61,201,530.41,646.28,131.26,121.7,132.19,128.86,98.06,106.2,100.06,95.36,214.39,92.67,215.49,90.38,125.84,98.32,119.16,101.19,104.83,122.37,243.43,85.3,214.9,86.33,221.5,89.37,214.57,259.16,165.53,128.75,134.79,102.15,228.61,81.92,134.92,88.96,249.66,99.02,257.05,84.3,105.57,106.47,102.22,284.43,291.16,93.31,108.74,118.48,97.46,96.26,105.52,112.25,111.2,104.12,94.95,107.77,254.64,87.11,102.81,114.46,96.36,95.05,0,0,99.35,236.2,128.5,97.64,0,0,0,0,0,0
210.01,207.39,676.13,732.9,187.83,207.05,517.93,237.71,217.53,212.08,182.01,153.03,186.9,569.49,206.62,210.79,227.84,186.66,222.67,207.75,372.32,636.5,201.42,245,161.79,154.95,208.07,209.85,215.63,569.02,693.32,140.82,130.56,141.81,138.24,105.2,113.93,107.35,102.3,230,99.41,231.17,96.96,135,105.48,127.84,108.55,112.46,131.28,261.15,91.51,230.54,92.61,237.63,95.87,230.19,278.03,177.57,138.12,144.61,109.59,245.24,87.89,144.75,95.44,267.84,106.22,275.75,90.44,113.26,114.22,109.67,305.13,312.35,100.1,116.65,127.1,104.56,103.27,113.2,120.42,119.29,111.7,101.86,115.61,273.18,93.45,110.3,122.79,103.38,101.97,0,0,106.58,253.39,137.85,104.75,0,0,0,0,0,0
220.45,217.7,709.74,769.33,197.17,217.34,543.68,249.52,228.34,222.62,191.06,160.63,196.19,597.8,216.89,221.27,239.17,195.93,233.73,218.07,390.83,668.14,211.43,257.17,169.83,162.65,218.41,220.28,226.35,597.3,727.78,147.82,137.05,148.86,145.11,110.43,119.6,112.68,107.38,241.43,104.35,242.67,101.78,141.71,110.72,134.19,113.95,118.05,137.81,274.13,96.06,242,97.22,249.44,100.64,241.63,291.85,186.4,144.99,151.79,115.03,257.43,92.25,151.94,100.18,281.15,111.5,289.46,94.93,118.88,119.9,115.12,320.3,327.87,105.08,122.45,133.42,109.76,108.4,118.83,126.41,125.22,117.25,106.92,121.36,286.75,98.09,115.78,128.89,108.52,107.03,0,0,111.88,265.98,144.7,109.96,0,0,0,0,0,0
