1,2,3,4
0.6673,0.5031,0.5098,0.56
0.6943,0.5504,0.5863,0.61
0.6533,0.5987,0.6479,0.633
0.6875,0.5951,0.7053,0.663
0.7532,0.6218,0.7091,0.695
0.7314,0.649,0.6663,0.682
0.725,0.6669,0.6466,0.68
0.6949,0.657,0.5924,0.648
0.6841,0.6388,0.5541,0.626
0.642,0.6147,0.5539,0.604
0.6343,0.5916,0.5791,0.602
0.6299,0.5819,0.5619,0.591
0.6292,0.5826,0.5435,0.585
0.5973,0.5658,0.55,0.571
0.5846,0.5558,0.5453,0.562
0.6105,0.5393,0.5261,0.559
0.6155,0.4661,0.5335,0.538
0.7075,0.4469,0.5386,0.564
0.7204,0.4828,0.5431,0.582
0.7439,0.527,0.5266,0.599
0.7247,0.5503,0.4666,0.581
0.6337,0.5014,0.3819,0.506
0.5755,0.4468,0.3561,0.459
0.5155,0.4066,0.4049,0.442
0.4816,0.3841,0.4669,0.444
0.3797,0.3918,0.5152,0.429
0.3289,0.4251,0.5251,0.426
0.314,0.4684,0.5479,0.443
0.3004,0.5214,0.5857,0.469
0.2892,0.5971,0.5857,0.491
0.2869,0.6238,0.5615,0.491
0.3045,0.6099,0.502,0.472
0.3494,0.576,0.4367,0.454
0.4054,0.5544,0.4444,0.468
0.4543,0.5557,0.4826,0.498
0.5114,0.57,0.5229,0.535
0.5695,0.5544,0.5624,0.562
0.6035,0.5324,0.6173,0.584
0.6169,0.5314,0.6478,0.599
0.6223,0.5364,0.6582,0.606
0.6294,0.5144,0.6688,0.604
0.6526,0.5172,0.6918,0.621
0.6645,0.5404,0.7152,0.64
0.6684,0.5922,0.7325,0.664
0.6627,0.6261,0.7365,0.675
0.6591,0.617,0.7476,0.675
0.6513,0.6231,0.7625,0.679
0.6645,0.6335,0.7789,0.692
0.6836,0.643,0.7828,0.703
0.7188,0.6674,0.7878,0.725
0.7689,0.6826,0.8,0.751
0.8259,0.7073,0.8095,0.781
0.9058,0.7236,0.8236,0.818
0.957,0.7537,0.8548,0.855
0.9772,0.7793,0.8969,0.884
0.9713,0.8097,0.9384,0.906
0.9666,0.8441,0.957,0.923
0.9603,0.8825,0.9449,0.929
0.9422,0.9143,0.9197,0.925
