1,2,3,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0313,0,0.0137,0.01125
0.0868,0.0224,0.0746,0.04595
0.1398,0.0234,0.0944,0.0644
0.1903,0.0316,0.1215,0.08585
0.223,0.0442,0.1154,0.09565
0.2272,0.036,0.0879,0.087775
0.1975,0.0323,0.0699,0.074925
0.1387,0.0282,0.0367,0.0509
0.0728,0.0099,0.0061,0.0222
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0322,0,0.0141,0.011575
0.1415,0.0211,0.0285,0.047775
0.2622,0.068,0.0305,0.090175
0.3472,0.1611,0.038,0.136575
0.3804,0.2311,0.0431,0.16365
0.3747,0.2661,0.0412,0.1705
0.3359,0.1794,0.0361,0.13785
0.2359,0.1176,0.0212,0.093675
0.114,0.0207,0.0071,0.03545
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.032,0,0.0153,0.011825
0.1403,0.1237,0.0897,0.088425
0.2714,0.3035,0.1611,0.184
0.3552,0.4557,0.2351,0.2615
0.3879,0.5172,0.277,0.295525
0.3879,0.4513,0.251,0.27255
0.3442,0.2994,0.2062,0.21245
0.2389,0.1339,0.1083,0.120275
0.1032,0.0323,0.0088,0.036075
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0298,0,0.0172,0.01175
0.0997,0.1319,0.0417,0.068325
0.2,0.2736,0.0886,0.14055
0.2835,0.3813,0.1055,0.192575
0.325,0.4071,0.1051,0.2093
0.3172,0.438,0.106,0.2153
0.2689,0.4051,0.0918,0.19145
0.1757,0.2674,0.0496,0.123175
0.08,0.0364,0.0061,0.030625
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
