ShadowPrice12
-34.88083773132939
-34.88083773132939
-34.88083773132939
-35.409057190464246
-35.409057190464246
-35.409057190464246
-29.820364737482343
-29.820364737482343
-29.820364737482343
-33.02009641591702
-33.74710310859074
-33.68422177307127
-34.88083773132939
-34.88083773132939
-34.88083773132939
-34.88083773132939
-34.88083773132939
-37.28000001
-37.28000001
-34.88083773132939
-34.88083773132939
-34.88083773132939
-34.88083773132939
-29.820364737482343
-9.821553857728561e-9
-9.821553857728561e-9
-9.821553857728541e-9
-9.821553857728561e-9
-29.820364737482343
-34.88083773132939
-37.28000001
-48.31387943208322
-48.31387943208321
-48.63461207533819
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.1024371582102
-50.1024371582102
-48.63461207533819
-48.31387943205751
-48.31387943205751
-47.845842356243615
-47.845842356102644
-47.845842356102644
-47.845842356102644
-47.845842356102644
-48.31387943205751
-48.31387943205751
-50.102437155736474
-50.102437155736474
-65.63694865910016
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-79.43468134780008
-78.51516987011952
-78.51516987011952
-78.51516987011952
-65.63694865910016
-50.102437155736474
-48.63461207533819
-48.634612075082046
-48.31387943205751
-47.845842356102644
-47.845842356102644
-47.84584235610264
-47.84584235610264
-47.845842356102644
-48.31387943208322
-48.31387943208322
-50.102437155736474
-65.63694865910016
-65.63694865910016
-78.48979812729321
-78.4897981272932
-78.48979812729321
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-79.43468133780007
-79.43468133780007
-78.51516986011953
-65.63694865910016
-65.63694865910016
-50.102437155736474
-48.31387943208322
-48.31387943208322
-48.31387943208322
-48.31387943208322
-48.31387943208322
-48.31387943208322
-48.31387943208322
-48.63461207533819
-65.63694865910016
-78.4897981172932
-78.48979812729321
-78.48979812729321
-78.51516987011952
-78.51516987011952
-78.51516986011953
-78.51516986011953
-78.51516986011953
-69.66516986011945
-70.50468133779988
-70.50468133779988
-70.50468133779988
-69.55979811729301
-69.63979811729314
-56.78694864910008
-50.1024371482102
-48.634612065082045
-48.31387942205751
-48.31387942205751
-48.31387942208322
-48.31387942205751
-48.31387942205751
-50.102437145736474
-65.63694864910016
-78.4897981172932
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-79.43468134780008
-79.43468134780007
-78.51516987011952
-78.51516987011952
-65.63694865910016
-50.1024371482102
-50.102437155736474
-48.31387943208322
-48.31387943208322
-48.31387943208322
-48.31387943208322
-48.31387943208322
-48.31387943208322
-48.31387943208322
-48.31387943205751
-48.31387943205751
-48.63461207533819
-48.63461207533819
-48.63461207533819
-48.63461207533819
-48.63461207533819
-48.63461207533819
-48.63461207533819
-48.63461207533819
-50.102437155736474
-50.102437155736474
-48.634612075082046
-48.31387943208322
-48.31387943208322
-48.31387943205751
-47.845842356243615
-37.28000001
-34.88083773132939
-34.88083773132939
-34.88083773132939
-34.88083773132939
-34.88083773132939
-34.88083773132939
-34.88083773132939
-34.88083773132939
-47.845842356102644
-48.31387943208321
-48.63461207533819
-50.1024371582102
-48.634612075082046
-48.634612075082046
-48.634612075082046
-48.634612075082046
-50.1024371582102
-50.1024371582102
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-48.31387943208322
-48.31387943208322
-47.845842356102644
-37.28000001
-37.28000001
-37.28000001
-47.845842356102644
-48.634612065082045
-50.1024371482102
-65.59758003093474
-65.59758003093472
-65.59758003093474
-65.59758004093472
-65.59758004093473
-65.59758004093473
-65.59758004093474
-65.59758004093474
-65.59758004093473
-78.51516987011952
-78.51516987011952
-78.51516987011952
-65.63694865910016
-50.102437155736474
-48.63461207533819
-48.31387943208322
-47.845842356243615
-47.845842356243615
-47.845842356102644
-47.845842356243615
-47.845842356243615
-48.31387943208322
-50.102437155736474
-65.59758004093473
-78.51516987011952
-69.66516986011945
-69.58516986011935
-56.74758003093466
-65.59758004093472
-65.59758004093472
-65.59758004093472
-65.59758004093474
-65.59758004093473
-78.51516987011952
-78.51516987011952
-78.51516987011952
-65.59758004093473
-65.63694865910016
-50.102437155736474
-48.31387943205751
-48.31387943205751
-47.845842356243615
-47.845842356102644
-47.845842356243615
-48.31387943205751
-48.31387943208322
-50.102437155736474
-65.59758004093472
-65.59758004093473
-65.59758004093474
-65.59758004093474
-50.102437155736474
-50.102437155736474
-65.59758004093474
-65.59758004093472
-65.59758004093474
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-65.59758004093473
-65.63694865910016
-50.102437155736474
-48.31387943205751
-48.31387943205751
-47.845842356243615
-47.845842356243615
-47.845842356102644
-47.845842356243615
-48.31387943205751
-48.63461207533819
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-65.59758004093473
-65.59758004093473
-65.63694865910016
-50.102437155736474
-50.102437155736474
-50.102437155736474
-48.31387943208322
-47.845842356243615
-47.845842356243615
-47.845842356243615
-47.845842356243615
-47.845842356243615
-48.313879432057504
-50.102437155736474
-65.63694865910016
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-79.43468134780008
-79.43468134780008
-79.43468134780005
-78.51516987011952
-65.59758004093473
-65.63694865910016
-65.63694865910016
-50.102437155736474
-50.102437155736474
-48.63461207533819
-48.31387943208322
-48.31387943208322
-48.31387943205751
-47.845842356243615
-47.845842356243615
-48.31387943205751
-48.634612075082046
-50.102437155736474
-50.102437155736474
-50.102437155736474
-50.102437155736474
-48.63461207533819
-50.102437155736474
-50.102437155736474
-65.63694865910016
-65.63694865910016
-65.63694865910016
-65.63694865910016
-50.102437155736474
-50.1024371582102
-48.63461207533819
-48.31387943205751
-47.845842356243615
-47.845842356102644
-37.28000001
-37.28000001
-37.28000001
-34.88083773132939
-34.88083773149272
-34.88083773132939
-37.28000001
-47.84584235610264
-47.845842356243615
-48.31387943208322
-48.31387943205751
-48.31387943205751
-48.313879432057504
-48.31387943208322
-48.31387943205751
-48.63461207533819
-48.63461207533819
-48.63461207533819
-48.31387943205751
-48.31387943208322
-48.31387943208322
-48.31387943205751
-47.845842356243615
-47.845842356243615
-47.845842356243615
-47.845842356243615
-47.845842356243615
-48.31387943208322
-50.1024371582102
-78.51516987011952
-79.43468134780005
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-79.43468134780007
-79.43468134780008
-79.43468134780008
-80.91383429774308
-121.85343788548327
-121.85343788548327
-121.85343788548327
-80.91383429774308
-80.91383429774308
-79.43468133780007
-78.51516987011952
-78.4897981272932
-65.63694865910016
-65.63694865910016
-65.63694865910016
-65.63694865910016
-78.4897981272932
-79.43468134780007
-80.91383430774309
-80.91383430774309
-79.43468134780007
-79.43468134780007
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-78.51516987011952
-79.43468134780007
-79.43468134780007
-79.43468134780007
-79.43468134780005
-79.43468134780008
-78.51516987011952
-65.63694865910016
-65.63694865910016
-50.102437155736474
-50.102437155736474
-65.63694865910016
-65.63694865910016
-65.63694864910016
-79.43468133780007
-80.91383429774308
